"Species code","Species name","Province","Year","Annual age ratio"
"1400","Blue-winged Teal","Ontario","1991","4.22"
"1400","Blue-winged Teal","Prince Edward Island","1991",""
"1400","Blue-winged Teal","Quebec","1991","6.57"
"1400","Blue-winged Teal","Saskatchewan","1991",""
"1400","Blue-winged Teal","Alberta","1992","10"
"1400","Blue-winged Teal","British Columbia","1992",""
"1400","Blue-winged Teal","Manitoba","1992","19"
"1400","Blue-winged Teal","New Brunswick","1992","2"
"1400","Blue-winged Teal","Nova Scotia","1992",""
"1400","Blue-winged Teal","Ontario","1992","3.03"
"1400","Blue-winged Teal","Prince Edward Island","1992",""
"1400","Blue-winged Teal","Quebec","1992","2.41"
"1400","Blue-winged Teal","Saskatchewan","1992",""
"1400","Blue-winged Teal","Alberta","1993","12.5"
"1400","Blue-winged Teal","British Columbia","1993",""
"1400","Blue-winged Teal","Manitoba","1993",""
"1400","Blue-winged Teal","New Brunswick","1993","5.09"
"1400","Blue-winged Teal","Newfoundland and Labrador","1993",""
"1400","Blue-winged Teal","Nova Scotia","1993",""
"1400","Blue-winged Teal","Ontario","1993","6.5"
"1400","Blue-winged Teal","Prince Edward Island","1993",""
"1400","Blue-winged Teal","Quebec","1993","4.05"
"1400","Blue-winged Teal","Saskatchewan","1993",""
"1400","Blue-winged Teal","Alberta","1994","3.2"
"1400","Blue-winged Teal","British Columbia","1994",""
"1400","Blue-winged Teal","Manitoba","1994",""
"1400","Blue-winged Teal","New Brunswick","1994","7.31"
"1400","Blue-winged Teal","Newfoundland and Labrador","1994",""
"1400","Blue-winged Teal","Nova Scotia","1994",""
"1400","Blue-winged Teal","Ontario","1994","5.23"
"1400","Blue-winged Teal","Prince Edward Island","1994",""
"1400","Blue-winged Teal","Quebec","1994","8.64"
"1400","Blue-winged Teal","Saskatchewan","1994",""
"1400","Blue-winged Teal","Alberta","1995",""
"1400","Blue-winged Teal","British Columbia","1995",""
"1400","Blue-winged Teal","Manitoba","1995","15.5"
"1400","Blue-winged Teal","New Brunswick","1995","4.42"
"1400","Blue-winged Teal","Newfoundland and Labrador","1995",""
"1400","Blue-winged Teal","Nova Scotia","1995","3.75"
"1400","Blue-winged Teal","Ontario","1995","7.4"
"1400","Blue-winged Teal","Prince Edward Island","1995","9.5"
"1400","Blue-winged Teal","Quebec","1995","6.36"
"1400","Blue-winged Teal","Saskatchewan","1995","20"
"1400","Blue-winged Teal","Alberta","1996","15"
"1400","Blue-winged Teal","British Columbia","1996",""
"1400","Blue-winged Teal","Manitoba","1996","11.29"
"1400","Blue-winged Teal","New Brunswick","1996","4.24"
"1400","Blue-winged Teal","Newfoundland and Labrador","1996",""
"1400","Blue-winged Teal","Nova Scotia","1996",""
"1400","Blue-winged Teal","Ontario","1996","11"
"1400","Blue-winged Teal","Prince Edward Island","1996",""
"1400","Blue-winged Teal","Quebec","1996","14.67"
"1400","Blue-winged Teal","Saskatchewan","1996","19"
"1400","Blue-winged Teal","Alberta","1997","14.83"
"1400","Blue-winged Teal","British Columbia","1997",""
"1400","Blue-winged Teal","Manitoba","1997","12.5"
"1400","Blue-winged Teal","New Brunswick","1997","3.91"
"1400","Blue-winged Teal","Newfoundland and Labrador","1997",""
"1400","Blue-winged Teal","Nova Scotia","1997",""
"1400","Blue-winged Teal","Ontario","1997","4.72"
"1400","Blue-winged Teal","Prince Edward Island","1997",""
"1400","Blue-winged Teal","Quebec","1997","4.19"
"1400","Blue-winged Teal","Saskatchewan","1997","7.67"
"1400","Blue-winged Teal","Alberta","1998","2.67"
"1400","Blue-winged Teal","British Columbia","1998",""
"1400","Blue-winged Teal","Manitoba","1998","2.9"
"1400","Blue-winged Teal","New Brunswick","1998","1.75"
"1400","Blue-winged Teal","Nova Scotia","1998",""
"1400","Blue-winged Teal","Northwest Territories","1998",""
"1400","Blue-winged Teal","Ontario","1998","2.37"
"1400","Blue-winged Teal","Quebec","1998","5.67"
"1400","Blue-winged Teal","Saskatchewan","1998","2.5"
"1400","Blue-winged Teal","Alberta","1999","11.33"
"1400","Blue-winged Teal","British Columbia","1999",""
"1400","Blue-winged Teal","Manitoba","1999","3.07"
"1400","Blue-winged Teal","New Brunswick","1999","5.6"
"1400","Blue-winged Teal","Newfoundland and Labrador","1999",""
"1400","Blue-winged Teal","Nova Scotia","1999",""
"1400","Blue-winged Teal","Ontario","1999","7.16"
"1400","Blue-winged Teal","Prince Edward Island","1999",""
"1400","Blue-winged Teal","Quebec","1999","7.14"
"1400","Blue-winged Teal","Saskatchewan","1999",""
"1400","Blue-winged Teal","Alberta","2000","1.91"
"1400","Blue-winged Teal","British Columbia","2000",""
"1400","Blue-winged Teal","Manitoba","2000","7.75"
"1400","Blue-winged Teal","New Brunswick","2000","1.95"
"1400","Blue-winged Teal","Newfoundland and Labrador","2000",""
"1400","Blue-winged Teal","Nova Scotia","2000",""
"1400","Blue-winged Teal","Ontario","2000","4.03"
"1400","Blue-winged Teal","Prince Edward Island","2000",""
"1400","Blue-winged Teal","Quebec","2000","3.38"
"1400","Blue-winged Teal","Saskatchewan","2000",""
"1400","Blue-winged Teal","Alberta","2001","1.56"
"1400","Blue-winged Teal","British Columbia","2001",""
"1400","Blue-winged Teal","Manitoba","2001","2.96"
"1400","Blue-winged Teal","New Brunswick","2001","4.27"
"1400","Blue-winged Teal","Newfoundland and Labrador","2001",""
"1400","Blue-winged Teal","Nova Scotia","2001",""
"1400","Blue-winged Teal","Northwest Territories","2001",""
"1400","Blue-winged Teal","Ontario","2001","4.66"
"1400","Blue-winged Teal","Prince Edward Island","2001",""
"1400","Blue-winged Teal","Quebec","2001","5.79"
"1400","Blue-winged Teal","Saskatchewan","2001","2.83"
"1400","Blue-winged Teal","Alberta","2002","3.1"
"1400","Blue-winged Teal","British Columbia","2002",""
"1400","Blue-winged Teal","Manitoba","2002","10.14"
"1400","Blue-winged Teal","New Brunswick","2002","7.25"
"1400","Blue-winged Teal","Newfoundland and Labrador","2002",""
"1400","Blue-winged Teal","Nova Scotia","2002",""
"1400","Blue-winged Teal","Ontario","2002","5.21"
"1400","Blue-winged Teal","Prince Edward Island","2002",""
"1400","Blue-winged Teal","Quebec","2002","2.42"
"1400","Blue-winged Teal","Saskatchewan","2002",""
"1400","Blue-winged Teal","Alberta","2003","21.67"
"1400","Blue-winged Teal","British Columbia","2003",""
"1400","Blue-winged Teal","Manitoba","2003","7"
"1400","Blue-winged Teal","New Brunswick","2003","6.22"
"1400","Blue-winged Teal","Newfoundland and Labrador","2003",""
"1400","Blue-winged Teal","Nova Scotia","2003","4.5"
"1400","Blue-winged Teal","Ontario","2003","7.42"
"1400","Blue-winged Teal","Prince Edward Island","2003",""
"1400","Blue-winged Teal","Quebec","2003","7.8"
"1400","Blue-winged Teal","Saskatchewan","2003",""
"1400","Blue-winged Teal","Alberta","2004","2.82"
"1400","Blue-winged Teal","British Columbia","2004",""
"1400","Blue-winged Teal","Manitoba","2004","4.25"
"1400","Blue-winged Teal","New Brunswick","2004","1"
"1400","Blue-winged Teal","Newfoundland and Labrador","2004",""
"1400","Blue-winged Teal","Nova Scotia","2004",""
"1400","Blue-winged Teal","Ontario","2004","2"
"1400","Blue-winged Teal","Prince Edward Island","2004",""
"1400","Blue-winged Teal","Quebec","2004","1.73"
"1400","Blue-winged Teal","Saskatchewan","2004","3.78"
"1400","Blue-winged Teal","Alberta","2005","5.88"
"1400","Blue-winged Teal","British Columbia","2005",""
"1400","Blue-winged Teal","Manitoba","2005","3.25"
"1400","Blue-winged Teal","New Brunswick","2005","5.9"
"1400","Blue-winged Teal","Newfoundland and Labrador","2005",""
"1400","Blue-winged Teal","Nova Scotia","2005","14.5"
"1400","Blue-winged Teal","Ontario","2005","7.45"
"1400","Blue-winged Teal","Prince Edward Island","2005",""
"1400","Blue-winged Teal","Quebec","2005","8.86"
"1400","Blue-winged Teal","Saskatchewan","2005","10.33"
"1400","Blue-winged Teal","Alberta","2006","14.75"
"1400","Blue-winged Teal","British Columbia","2006",""
"1400","Blue-winged Teal","Manitoba","2006","1.86"
"1400","Blue-winged Teal","New Brunswick","2006",""
"1400","Blue-winged Teal","Nova Scotia","2006",""
"1400","Blue-winged Teal","Ontario","2006","2.31"
"1400","Blue-winged Teal","Prince Edward Island","2006",""
"1400","Blue-winged Teal","Quebec","2006","3.6"
"1400","Blue-winged Teal","Saskatchewan","2006","2.25"
"1400","Blue-winged Teal","Alberta","2007","9.25"
"1400","Blue-winged Teal","British Columbia","2007",""
"1400","Blue-winged Teal","Manitoba","2007","6.83"
"1400","Blue-winged Teal","New Brunswick","2007","6.5"
"1400","Blue-winged Teal","Nova Scotia","2007",""
"1400","Blue-winged Teal","Ontario","2007","5.86"
"1400","Blue-winged Teal","Prince Edward Island","2007",""
"1400","Blue-winged Teal","Quebec","2007","6"
"1400","Blue-winged Teal","Saskatchewan","2007","21"
"1400","Blue-winged Teal","Alberta","2008","6"
"1400","Blue-winged Teal","British Columbia","2008",""
"1400","Blue-winged Teal","Manitoba","2008","2.47"
"1400","Blue-winged Teal","New Brunswick","2008","1.58"
"1400","Blue-winged Teal","Nova Scotia","2008",""
"1400","Blue-winged Teal","Ontario","2008","5.1"
"1400","Blue-winged Teal","Prince Edward Island","2008",""
"1400","Blue-winged Teal","Quebec","2008",""
"1400","Blue-winged Teal","Saskatchewan","2008","4.83"
"1400","Blue-winged Teal","Alberta","2009","3.8"
"1400","Blue-winged Teal","British Columbia","2009",""
"1400","Blue-winged Teal","Manitoba","2009","6.25"
"1400","Blue-winged Teal","New Brunswick","2009","3.83"
"1400","Blue-winged Teal","Nova Scotia","2009",""
"1400","Blue-winged Teal","Ontario","2009","7.56"
"1400","Blue-winged Teal","Prince Edward Island","2009",""
"1400","Blue-winged Teal","Quebec","2009","7.29"
"1400","Blue-winged Teal","Saskatchewan","2009",""
"1400","Blue-winged Teal","Alberta","2010","4.25"
"1400","Blue-winged Teal","Manitoba","2010","9.5"
"1400","Blue-winged Teal","New Brunswick","2010","6.29"
"1400","Blue-winged Teal","Nova Scotia","2010",""
"1400","Blue-winged Teal","Ontario","2010","29.5"
"1400","Blue-winged Teal","Prince Edward Island","2010",""
"1400","Blue-winged Teal","Quebec","2010","8.17"
"1400","Blue-winged Teal","Saskatchewan","2010","6.25"
"1400","Blue-winged Teal","Alberta","2011","9"
"1400","Blue-winged Teal","Manitoba","2011","6.43"
"1400","Blue-winged Teal","New Brunswick","2011","2.33"
"1400","Blue-winged Teal","Nova Scotia","2011",""
"1400","Blue-winged Teal","Ontario","2011","5.36"
"1400","Blue-winged Teal","Prince Edward Island","2011",""
"1400","Blue-winged Teal","Quebec","2011","13"
"1400","Blue-winged Teal","Saskatchewan","2011","4.57"
"1400","Blue-winged Teal","Alberta","2012","8.33"
"1400","Blue-winged Teal","British Columbia","2012",""
"1400","Blue-winged Teal","Manitoba","2012","25.5"
"1400","Blue-winged Teal","New Brunswick","2012",""
"1400","Blue-winged Teal","Nova Scotia","2012",""
"1400","Blue-winged Teal","Ontario","2012","5.81"
"1400","Blue-winged Teal","Prince Edward Island","2012",""
"1400","Blue-winged Teal","Quebec","2012","14.5"
"1400","Blue-winged Teal","Saskatchewan","2012","6.71"
"1400","Blue-winged Teal","Alberta","2013","7.6"
"1400","Blue-winged Teal","British Columbia","2013",""
"1400","Blue-winged Teal","Manitoba","2013","5.4"
"1400","Blue-winged Teal","New Brunswick","2013",""
"1400","Blue-winged Teal","Nova Scotia","2013",""
"1400","Blue-winged Teal","Ontario","2013","2.42"
"1400","Blue-winged Teal","Prince Edward Island","2013",""
"1400","Blue-winged Teal","Quebec","2013","9.5"
"1400","Blue-winged Teal","Saskatchewan","2013","6.56"
"1400","Blue-winged Teal","Alberta","2014","2.23"
"1400","Blue-winged Teal","British Columbia","2014",""
"1400","Blue-winged Teal","Manitoba","2014","1.29"
"1400","Blue-winged Teal","New Brunswick","2014","1.23"
"1400","Blue-winged Teal","Nova Scotia","2014",""
"1400","Blue-winged Teal","Ontario","2014","1.71"
"1400","Blue-winged Teal","Quebec","2014","0.71"
"1400","Blue-winged Teal","Saskatchewan","2014","2"
"1400","Blue-winged Teal","Alberta","2015",""
"1400","Blue-winged Teal","British Columbia","2015",""
"1400","Blue-winged Teal","Manitoba","2015","2.27"
"1400","Blue-winged Teal","New Brunswick","2015",""
"1400","Blue-winged Teal","Nova Scotia","2015",""
"1400","Blue-winged Teal","Ontario","2015","3.3"
"1400","Blue-winged Teal","Prince Edward Island","2015",""
"1400","Blue-winged Teal","Quebec","2015",""
"1400","Blue-winged Teal","Saskatchewan","2015","6.5"
"1400","Blue-winged Teal","Alberta","2016","4.5"
"1400","Blue-winged Teal","British Columbia","2016",""
"1400","Blue-winged Teal","Manitoba","2016","1.82"
"1400","Blue-winged Teal","New Brunswick","2016",""
"1400","Blue-winged Teal","Nova Scotia","2016",""
"1400","Blue-winged Teal","Ontario","2016",""
"1400","Blue-winged Teal","Quebec","2016",""
"1400","Blue-winged Teal","Saskatchewan","2016","4.88"
"1400","Blue-winged Teal","Alberta","2017","16"
"1400","Blue-winged Teal","British Columbia","2017",""
"1400","Blue-winged Teal","Manitoba","2017","2.83"
"1400","Blue-winged Teal","New Brunswick","2017",""
"1400","Blue-winged Teal","Ontario","2017",""
"1400","Blue-winged Teal","Quebec","2017",""
"1400","Blue-winged Teal","Saskatchewan","2017","2.15"
"1400","Blue-winged Teal","Alberta","2018","6.63"
"1400","Blue-winged Teal","British Columbia","2018",""
"1400","Blue-winged Teal","Manitoba","2018","3.24"
"1400","Blue-winged Teal","New Brunswick","2018",""
"1400","Blue-winged Teal","Newfoundland and Labrador","2018",""
"1400","Blue-winged Teal","Ontario","2018","7"
"1400","Blue-winged Teal","Prince Edward Island","2018",""
"1400","Blue-winged Teal","Quebec","2018",""
"1400","Blue-winged Teal","Saskatchewan","2018","7"
"1420","Northern Shoveler","Alberta","1969","10.18"
"1420","Northern Shoveler","British Columbia","1969","16.33"
"1420","Northern Shoveler","Manitoba","1969","7.65"
"1420","Northern Shoveler","Nova Scotia","1969",""
"1420","Northern Shoveler","Ontario","1969",""
"1420","Northern Shoveler","Quebec","1969","34"
"1420","Northern Shoveler","Saskatchewan","1969","9.75"
"1420","Northern Shoveler","Alberta","1970","4"
"1420","Northern Shoveler","British Columbia","1970","5.86"
"1420","Northern Shoveler","Manitoba","1970","5"
"1420","Northern Shoveler","New Brunswick","1970",""
"1420","Northern Shoveler","Ontario","1970",""
"1420","Northern Shoveler","Quebec","1970","14.33"
"1420","Northern Shoveler","Saskatchewan","1970","3.76"
"1420","Northern Shoveler","Alberta","1971","6.45"
"1420","Northern Shoveler","British Columbia","1971","8.83"
"1420","Northern Shoveler","Manitoba","1971","6"
"1420","Northern Shoveler","New Brunswick","1971",""
"1420","Northern Shoveler","Nova Scotia","1971",""
"1420","Northern Shoveler","Ontario","1971",""
"1420","Northern Shoveler","Quebec","1971","66"
"1420","Northern Shoveler","Saskatchewan","1971","11.17"
"1420","Northern Shoveler","Alberta","1972","7.47"
"1420","Northern Shoveler","British Columbia","1972","26"
"1420","Northern Shoveler","Manitoba","1972","11"
"1420","Northern Shoveler","Nova Scotia","1972",""
"1420","Northern Shoveler","Ontario","1972","4.5"
"1420","Northern Shoveler","Prince Edward Island","1972",""
"1420","Northern Shoveler","Quebec","1972","2.1"
"1420","Northern Shoveler","Saskatchewan","1972","9.31"
"1420","Northern Shoveler","Alberta","1973","11.33"
"1420","Northern Shoveler","British Columbia","1973","12.25"
"1420","Northern Shoveler","Manitoba","1973","14.5"
"1420","Northern Shoveler","New Brunswick","1973",""
"1420","Northern Shoveler","Ontario","1973","11.5"
"1420","Northern Shoveler","Quebec","1973","12.67"
"1420","Northern Shoveler","Saskatchewan","1973","35.5"
"1420","Northern Shoveler","Alberta","1974","13.25"
