"Species code","Species name","Province","Year","Estimate","± 1 standard error"
"1490","Lesser Scaup","Saskatchewan","2009","826","484"
"1490","Lesser Scaup","Yukon Territory","2009","22","20"
"1490","Lesser Scaup","Alberta","2010","3986","1762"
"1490","Lesser Scaup","British Columbia","2010","505","265"
"1490","Lesser Scaup","Manitoba","2010","10250","2642"
"1490","Lesser Scaup","New Brunswick","2010","747","296"
"1490","Lesser Scaup","Newfoundland and Labrador","2010","970","686"
"1490","Lesser Scaup","Nova Scotia","2010","364","229"
"1490","Lesser Scaup","Ontario","2010","11364","1938"
"1490","Lesser Scaup","Quebec","2010","2830","717"
"1490","Lesser Scaup","Saskatchewan","2010","4192","1888"
"1490","Lesser Scaup","Alberta","2011","2162","991"
"1490","Lesser Scaup","British Columbia","2011","218","153"
"1490","Lesser Scaup","Manitoba","2011","5553","1769"
"1490","Lesser Scaup","New Brunswick","2011","186","104"
"1490","Lesser Scaup","Ontario","2011","7722","1568"
"1490","Lesser Scaup","Prince Edward Island","2011","209","200"
"1490","Lesser Scaup","Quebec","2011","2987","698"
"1490","Lesser Scaup","Saskatchewan","2011","2029","1141"
"1490","Lesser Scaup","Alberta","2012","5804","2687"
"1490","Lesser Scaup","British Columbia","2012","150","92"
"1490","Lesser Scaup","Manitoba","2012","7775","2222"
"1490","Lesser Scaup","New Brunswick","2012","191","140"
"1490","Lesser Scaup","Nova Scotia","2012","227","159"
"1490","Lesser Scaup","Northwest Territories","2012","775","367"
"1490","Lesser Scaup","Ontario","2012","9672","1697"
"1490","Lesser Scaup","Prince Edward Island","2012","890","930"
"1490","Lesser Scaup","Quebec","2012","2991","768"
"1490","Lesser Scaup","Saskatchewan","2012","1414","998"
"1490","Lesser Scaup","Alberta","2013","4339","2787"
"1490","Lesser Scaup","British Columbia","2013","134","88"
"1490","Lesser Scaup","Manitoba","2013","8964","3323"
"1490","Lesser Scaup","New Brunswick","2013","1404","785"
"1490","Lesser Scaup","Newfoundland and Labrador","2013","575","505"
"1490","Lesser Scaup","Nova Scotia","2013","205","146"
"1490","Lesser Scaup","Ontario","2013","11648","2000"
"1490","Lesser Scaup","Prince Edward Island","2013","837","923"
"1490","Lesser Scaup","Quebec","2013","2060","450"
"1490","Lesser Scaup","Saskatchewan","2013","1973","982"
"1490","Lesser Scaup","Alberta","2014","2411","799"
"1490","Lesser Scaup","British Columbia","2014","524","264"
"1490","Lesser Scaup","Manitoba","2014","14376","4693"
"1490","Lesser Scaup","New Brunswick","2014","407","243"
"1490","Lesser Scaup","Newfoundland and Labrador","2014","866","650"
"1490","Lesser Scaup","Nova Scotia","2014","81","103"
"1490","Lesser Scaup","Ontario","2014","5715","1079"
"1490","Lesser Scaup","Quebec","2014","1226","439"
"1490","Lesser Scaup","Saskatchewan","2014","528","411"
"1490","Lesser Scaup","Alberta","2015","3407","2651"
"1490","Lesser Scaup","British Columbia","2015","420","281"
"1490","Lesser Scaup","Manitoba","2015","8363","2289"
"1490","Lesser Scaup","New Brunswick","2015","137","106"
"1490","Lesser Scaup","Ontario","2015","9696","1986"
"1490","Lesser Scaup","Quebec","2015","1479","414"
"1490","Lesser Scaup","Saskatchewan","2015","48","48"
"1490","Lesser Scaup","Alberta","2016","5760","5033"
"1490","Lesser Scaup","British Columbia","2016","244","123"
"1490","Lesser Scaup","Manitoba","2016","5458","2665"
"1490","Lesser Scaup","New Brunswick","2016","106","65"
"1490","Lesser Scaup","Ontario","2016","6277","1227"
"1490","Lesser Scaup","Quebec","2016","995","304"
"1490","Lesser Scaup","Saskatchewan","2016","3016","1817"
"1490","Lesser Scaup","Alberta","2017","2694","1794"
"1490","Lesser Scaup","British Columbia","2017","89","90"
"1490","Lesser Scaup","Manitoba","2017","3750","1398"
"1490","Lesser Scaup","New Brunswick","2017","108","63"
"1490","Lesser Scaup","Ontario","2017","5176","1220"
"1490","Lesser Scaup","Quebec","2017","1080","415"
"1490","Lesser Scaup","Saskatchewan","2017","443","395"
"1490","Lesser Scaup","Alberta","2018","10268","4575"
"1490","Lesser Scaup","British Columbia","2018","486","295"
"1490","Lesser Scaup","Manitoba","2018","10559","2147"
"1490","Lesser Scaup","New Brunswick","2018","70","65"
"1490","Lesser Scaup","Ontario","2018","5745","1117"
"1490","Lesser Scaup","Quebec","2018","411","211"
"1490","Lesser Scaup","Saskatchewan","2018","1571","847"
"1500","Ring-necked Duck","Alberta","1969","1031","107"
"1500","Ring-necked Duck","British Columbia","1969","1641","475"
"1500","Ring-necked Duck","Manitoba","1969","10802","1404"
"1500","Ring-necked Duck","New Brunswick","1969","2408","341"
"1500","Ring-necked Duck","Newfoundland and Labrador","1969","2567","528"
"1500","Ring-necked Duck","Nova Scotia","1969","410","115"
"1500","Ring-necked Duck","Ontario","1969","50705","6554"
"1500","Ring-necked Duck","Prince Edward Island","1969","165","43"
"1500","Ring-necked Duck","Quebec","1969","11866","1931"
"1500","Ring-necked Duck","Saskatchewan","1969","789","82"
"1500","Ring-necked Duck","Alberta","1970","964","102"
"1500","Ring-necked Duck","British Columbia","1970","2176","723"
"1500","Ring-necked Duck","Manitoba","1970","16132","2122"
"1500","Ring-necked Duck","New Brunswick","1970","3076","420"
"1500","Ring-necked Duck","Newfoundland and Labrador","1970","4568","939"
"1500","Ring-necked Duck","Nova Scotia","1970","661","113"
"1500","Ring-necked Duck","Ontario","1970","59643","6889"
"1500","Ring-necked Duck","Prince Edward Island","1970","437","116"
"1500","Ring-necked Duck","Quebec","1970","11980","1699"
"1500","Ring-necked Duck","Saskatchewan","1970","371","37"
"1500","Ring-necked Duck","Alberta","1971","909","93"
"1500","Ring-necked Duck","British Columbia","1971","1653","586"
"1500","Ring-necked Duck","Manitoba","1971","7921","1106"
"1500","Ring-necked Duck","New Brunswick","1971","2153","320"
"1500","Ring-necked Duck","Newfoundland and Labrador","1971","750","187"
"1500","Ring-necked Duck","Nova Scotia","1971","476","81"
"1500","Ring-necked Duck","Ontario","1971","50270","5700"
"1500","Ring-necked Duck","Prince Edward Island","1971","633","160"
"1500","Ring-necked Duck","Quebec","1971","12441","1967"
"1500","Ring-necked Duck","Saskatchewan","1971","529","38"
"1500","Ring-necked Duck","Alberta","1972","819","83"
"1500","Ring-necked Duck","British Columbia","1972","1239","486"
"1500","Ring-necked Duck","Manitoba","1972","9187","1192"
"1500","Ring-necked Duck","New Brunswick","1972","3242","345"
"1500","Ring-necked Duck","Newfoundland and Labrador","1972","2129","339"
"1500","Ring-necked Duck","Nova Scotia","1972","905","130"
"1500","Ring-necked Duck","Ontario","1972","57933","5516"
"1500","Ring-necked Duck","Prince Edward Island","1972","174","39"
"1500","Ring-necked Duck","Quebec","1972","13206","1816"
"1500","Ring-necked Duck","Saskatchewan","1972","543","105"
"1500","Ring-necked Duck","Alberta","1973","2118","174"
"1500","Ring-necked Duck","British Columbia","1973","1769","625"
"1500","Ring-necked Duck","Manitoba","1973","7584","878"
"1500","Ring-necked Duck","New Brunswick","1973","2036","242"
"1500","Ring-necked Duck","Newfoundland and Labrador","1973","1810","380"
"1500","Ring-necked Duck","Nova Scotia","1973","1792","296"
"1500","Ring-necked Duck","Ontario","1973","46005","4148"
"1500","Ring-necked Duck","Prince Edward Island","1973","532","133"
"1500","Ring-necked Duck","Quebec","1973","17803","2293"
"1500","Ring-necked Duck","Saskatchewan","1973","547","87"
"1500","Ring-necked Duck","Alberta","1974","2443","223"
"1500","Ring-necked Duck","British Columbia","1974","2499","847"
"1500","Ring-necked Duck","Manitoba","1974","9212","1056"
"1500","Ring-necked Duck","New Brunswick","1974","3630","402"
"1500","Ring-necked Duck","Newfoundland and Labrador","1974","5289","890"
"1500","Ring-necked Duck","Nova Scotia","1974","1794","304"
"1500","Ring-necked Duck","Ontario","1974","57796","5584"
"1500","Ring-necked Duck","Prince Edward Island","1974","175","41"
"1500","Ring-necked Duck","Quebec","1974","18926","2308"
"1500","Ring-necked Duck","Saskatchewan","1974","785","108"
"1500","Ring-necked Duck","Alberta","1975","2180","105"
"1500","Ring-necked Duck","British Columbia","1975","1242","102"
"1500","Ring-necked Duck","Manitoba","1975","20309","884"
"1500","Ring-necked Duck","New Brunswick","1975","3828","338"
"1500","Ring-necked Duck","Newfoundland and Labrador","1975","8096","642"
"1500","Ring-necked Duck","Nova Scotia","1975","2425","177"
"1500","Ring-necked Duck","Northwest Territories","1975","67","21"
"1500","Ring-necked Duck","Ontario","1975","74404","3185"
"1500","Ring-necked Duck","Prince Edward Island","1975","730","64"
"1500","Ring-necked Duck","Quebec","1975","15743","879"
"1500","Ring-necked Duck","Saskatchewan","1975","1565","106"
"1500","Ring-necked Duck","Yukon Territory","1975","19","4"
"1500","Ring-necked Duck","Alberta","1976","551","30"
"1500","Ring-necked Duck","British Columbia","1976","406","44"
"1500","Ring-necked Duck","Manitoba","1976","9334","406"
"1500","Ring-necked Duck","New Brunswick","1976","4190","227"
"1500","Ring-necked Duck","Newfoundland and Labrador","1976","6977","595"
"1500","Ring-necked Duck","Nova Scotia","1976","4057","419"
"1500","Ring-necked Duck","Ontario","1976","52331","2066"
"1500","Ring-necked Duck","Prince Edward Island","1976","679","78"
"1500","Ring-necked Duck","Quebec","1976","16670","755"
"1500","Ring-necked Duck","Saskatchewan","1976","284","32"
"1500","Ring-necked Duck","Alberta","1977","1764","0"
"1500","Ring-necked Duck","British Columbia","1977","989","0"
"1500","Ring-necked Duck","Manitoba","1977","5863","0"
"1500","Ring-necked Duck","New Brunswick","1977","3917","0"
"1500","Ring-necked Duck","Newfoundland and Labrador","1977","12657","0"
"1500","Ring-necked Duck","Nova Scotia","1977","3658","0"
"1500","Ring-necked Duck","Northwest Territories","1977","152","0"
"1500","Ring-necked Duck","Ontario","1977","68224","0"
"1500","Ring-necked Duck","Prince Edward Island","1977","481","0"
"1500","Ring-necked Duck","Quebec","1977","19301","0"
"1500","Ring-necked Duck","Saskatchewan","1977","248","0"
"1500","Ring-necked Duck","Alberta","1978","730","46"
"1500","Ring-necked Duck","British Columbia","1978","1491","92"
"1500","Ring-necked Duck","Manitoba","1978","6919","260"
"1500","Ring-necked Duck","New Brunswick","1978","3147","151"
"1500","Ring-necked Duck","Newfoundland and Labrador","1978","9348","519"
"1500","Ring-necked Duck","Nova Scotia","1978","2664","160"
"1500","Ring-necked Duck","Northwest Territories","1978","215","56"
"1500","Ring-necked Duck","Ontario","1978","72385","2566"
"1500","Ring-necked Duck","Prince Edward Island","1978","385","41"
"1500","Ring-necked Duck","Quebec","1978","25392","1073"
"1500","Ring-necked Duck","Saskatchewan","1978","1211","79"
"1500","Ring-necked Duck","Alberta","1979","449","25"
"1500","Ring-necked Duck","British Columbia","1979","2202","212"
"1500","Ring-necked Duck","Manitoba","1979","11937","470"
"1500","Ring-necked Duck","New Brunswick","1979","3427","180"
"1500","Ring-necked Duck","Newfoundland and Labrador","1979","12376","1177"
"1500","Ring-necked Duck","Nova Scotia","1979","3523","261"
"1500","Ring-necked Duck","Ontario","1979","71920","2921"
"1500","Ring-necked Duck","Prince Edward Island","1979","180","20"
"1500","Ring-necked Duck","Quebec","1979","18202","842"
"1500","Ring-necked Duck","Saskatchewan","1979","1257","68"
"1500","Ring-necked Duck","Yukon Territory","1979","17","13"
"1500","Ring-necked Duck","Alberta","1980","521","39"
"1500","Ring-necked Duck","British Columbia","1980","411","42"
"1500","Ring-necked Duck","Manitoba","1980","12183","620"
"1500","Ring-necked Duck","New Brunswick","1980","5375","296"
"1500","Ring-necked Duck","Newfoundland and Labrador","1980","6771","479"
"1500","Ring-necked Duck","Nova Scotia","1980","3157","227"
"1500","Ring-necked Duck","Northwest Territories","1980","45","12"
"1500","Ring-necked Duck","Ontario","1980","77585","3176"
"1500","Ring-necked Duck","Prince Edward Island","1980","322","45"
"1500","Ring-necked Duck","Quebec","1980","21019","787"
"1500","Ring-necked Duck","Saskatchewan","1980","749","59"
"1500","Ring-necked Duck","Alberta","1981","330","48"
"1500","Ring-necked Duck","British Columbia","1981","1026","81"
"1500","Ring-necked Duck","Manitoba","1981","7396","393"
"1500","Ring-necked Duck","New Brunswick","1981","4583","278"
"1500","Ring-necked Duck","Newfoundland and Labrador","1981","6835","741"
"1500","Ring-necked Duck","Nova Scotia","1981","2279","197"
"1500","Ring-necked Duck","Northwest Territories","1981","26","17"
"1500","Ring-necked Duck","Ontario","1981","74415","3708"
"1500","Ring-necked Duck","Prince Edward Island","1981","200","24"
"1500","Ring-necked Duck","Quebec","1981","20971","872"
"1500","Ring-necked Duck","British Columbia","1982","1633","244"
"1500","Ring-necked Duck","Manitoba","1982","12083","544"
"1500","Ring-necked Duck","New Brunswick","1982","1675","135"
"1500","Ring-necked Duck","Newfoundland and Labrador","1982","6022","591"
"1500","Ring-necked Duck","Nova Scotia","1982","3489","248"
"1500","Ring-necked Duck","Ontario","1982","74139","4354"
"1500","Ring-necked Duck","Prince Edward Island","1982","425","54"
"1500","Ring-necked Duck","Quebec","1982","21273","1038"
"1500","Ring-necked Duck","Saskatchewan","1982","1223","115"
"1500","Ring-necked Duck","Alberta","1983","851","60"
"1500","Ring-necked Duck","British Columbia","1983","1874","145"
"1500","Ring-necked Duck","Manitoba","1983","11625","609"
"1500","Ring-necked Duck","New Brunswick","1983","4999","575"
"1500","Ring-necked Duck","Newfoundland and Labrador","1983","6226","532"
"1500","Ring-necked Duck","Nova Scotia","1983","2543","232"
"1500","Ring-necked Duck","Ontario","1983","71402","2047"
"1500","Ring-necked Duck","Prince Edward Island","1983","898","122"
"1500","Ring-necked Duck","Quebec","1983","19409","879"
"1500","Ring-necked Duck","Saskatchewan","1983","490","44"
"1500","Ring-necked Duck","Alberta","1984","279","0"
"1500","Ring-necked Duck","British Columbia","1984","619","105"
"1500","Ring-necked Duck","Manitoba","1984","17450","6404"
"1500","Ring-necked Duck","New Brunswick","1984","5574","1070"
"1500","Ring-necked Duck","Newfoundland and Labrador","1984","9688","2682"
"1500","Ring-necked Duck","Nova Scotia","1984","2249","491"
"1500","Ring-necked Duck","Northwest Territories","1984","27","18"
"1500","Ring-necked Duck","Ontario","1984","82295","7069"
"1500","Ring-necked Duck","Prince Edward Island","1984","872","331"
"1500","Ring-necked Duck","Quebec","1984","27825","2756"
"1500","Ring-necked Duck","Saskatchewan","1984","761","0"
"1500","Ring-necked Duck","Alberta","1985","666","980"
"1500","Ring-necked Duck","British Columbia","1985","1107","383"
"1500","Ring-necked Duck","Manitoba","1985","20172","4347"
"1500","Ring-necked Duck","New Brunswick","1985","4643","807"
"1500","Ring-necked Duck","Newfoundland and Labrador","1985","9206","2247"
"1500","Ring-necked Duck","Nova Scotia","1985","4166","700"
"1500","Ring-necked Duck","Northwest Territories","1985","831","1779"
"1500","Ring-necked Duck","Ontario","1985","81726","6167"
"1500","Ring-necked Duck","Prince Edward Island","1985","483","405"
"1500","Ring-necked Duck","Quebec","1985","22913","3031"
"1500","Ring-necked Duck","Alberta","1986","1445","606"
"1500","Ring-necked Duck","British Columbia","1986","1314","770"
"1500","Ring-necked Duck","Manitoba","1986","11196","2769"
"1500","Ring-necked Duck","New Brunswick","1986","6761","3572"
"1500","Ring-necked Duck","Newfoundland and Labrador","1986","15259","4020"
"1500","Ring-necked Duck","Nova Scotia","1986","3783","1876"
"1500","Ring-necked Duck","Northwest Territories","1986","598","670"
"1500","Ring-necked Duck","Ontario","1986","67012","22284"
"1500","Ring-necked Duck","Prince Edward Island","1986","426","141"
"1500","Ring-necked Duck","Quebec","1986","28524","13715"
"1500","Ring-necked Duck","Alberta","1987","716","412"
"1500","Ring-necked Duck","British Columbia","1987","1289","448"
"1500","Ring-necked Duck","Manitoba","1987","9638","1617"
"1500","Ring-necked Duck","New Brunswick","1987","4274","1519"
"1500","Ring-necked Duck","Newfoundland and Labrador","1987","6519","1490"
"1500","Ring-necked Duck","Nova Scotia","1987","1789","571"
"1500","Ring-necked Duck","Northwest Territories","1987","210","169"
"1500","Ring-necked Duck","Ontario","1987","52559","7532"
"1500","Ring-necked Duck","Prince Edward Island","1987","656","283"
"1500","Ring-necked Duck","Quebec","1987","23157","5147"
"1500","Ring-necked Duck","Saskatchewan","1987","191","315"
"1500","Ring-necked Duck","Alberta","1988","401","352"
"1500","Ring-necked Duck","British Columbia","1988","1221","1031"
"1500","Ring-necked Duck","Manitoba","1988","1772","411"
"1500","Ring-necked Duck","New Brunswick","1988","5797","2080"
"1500","Ring-necked Duck","Newfoundland and Labrador","1988","5727","1795"
"1500","Ring-necked Duck","Nova Scotia","1988","2840","1407"
"1500","Ring-necked Duck","Ontario","1988","49866","7578"
"1500","Ring-necked Duck","Prince Edward Island","1988","1460","664"
"1500","Ring-necked Duck","Quebec","1988","29580","6976"
"1500","Ring-necked Duck","Alberta","1989","176","194"
"1500","Ring-necked Duck","British Columbia","1989","478","168"
"1500","Ring-necked Duck","Manitoba","1989","1645","717"
"1500","Ring-necked Duck","New Brunswick","1989","6787","2321"
