"Species code","Species name","Province","Zone","Year","Annual age ratio"
"1710","White-fronted Goose","Saskatchewan","1","1993","0.97"
"1710","White-fronted Goose","Saskatchewan","2","1993","0.71"
"1710","White-fronted Goose","Saskatchewan","3","1993","0.92"
"1710","White-fronted Goose","Alberta","1","1994","0.38"
"1710","White-fronted Goose","Alberta","2","1994","0.71"
"1710","White-fronted Goose","British Columbia","1","1994",""
"1710","White-fronted Goose","British Columbia","2","1994",""
"1710","White-fronted Goose","Saskatchewan","1","1994","0.47"
"1710","White-fronted Goose","Saskatchewan","2","1994",""
"1710","White-fronted Goose","Saskatchewan","3","1994","0.77"
"1710","White-fronted Goose","Alberta","1","1995","0.8"
"1710","White-fronted Goose","Alberta","2","1995","2.67"
"1710","White-fronted Goose","British Columbia","1","1995",""
"1710","White-fronted Goose","Manitoba","1","1995",""
"1710","White-fronted Goose","Manitoba","2","1995",""
"1710","White-fronted Goose","Saskatchewan","1","1995","0.91"
"1710","White-fronted Goose","Saskatchewan","2","1995",""
"1710","White-fronted Goose","Saskatchewan","3","1995","1.29"
"1710","White-fronted Goose","Yukon Territory","1","1995",""
"1710","White-fronted Goose","Alberta","1","1996","0.46"
"1710","White-fronted Goose","Alberta","2","1996","0.83"
"1710","White-fronted Goose","British Columbia","1","1996",""
"1710","White-fronted Goose","Manitoba","1","1996",""
"1710","White-fronted Goose","Nova Scotia","1","1996",""
"1710","White-fronted Goose","Ontario","2","1996",""
"1710","White-fronted Goose","Saskatchewan","1","1996","0.88"
"1710","White-fronted Goose","Saskatchewan","2","1996","0.53"
"1710","White-fronted Goose","Saskatchewan","3","1996","1.5"
"1710","White-fronted Goose","Alberta","1","1997","0.51"
"1710","White-fronted Goose","Alberta","2","1997","0.24"
"1710","White-fronted Goose","Manitoba","1","1997",""
"1710","White-fronted Goose","Quebec","1","1997",""
"1710","White-fronted Goose","Quebec","2","1997",""
"1710","White-fronted Goose","Saskatchewan","1","1997","0.41"
"1710","White-fronted Goose","Saskatchewan","2","1997","0.44"
"1710","White-fronted Goose","Saskatchewan","3","1997","0.44"
"1710","White-fronted Goose","Yukon Territory","1","1997",""
"1710","White-fronted Goose","Alberta","1","1998","0.84"
"1710","White-fronted Goose","Alberta","2","1998","0.63"
"1710","White-fronted Goose","British Columbia","2","1998",""
"1710","White-fronted Goose","Manitoba","1","1998",""
"1710","White-fronted Goose","Manitoba","2","1998",""
"1710","White-fronted Goose","Saskatchewan","1","1998","0.74"
"1710","White-fronted Goose","Saskatchewan","2","1998",""
"1710","White-fronted Goose","Saskatchewan","3","1998","0.33"
"1710","White-fronted Goose","Alberta","1","1999","0.71"
"1710","White-fronted Goose","Alberta","2","1999","0.57"
"1710","White-fronted Goose","Saskatchewan","1","1999","0.74"
"1710","White-fronted Goose","Saskatchewan","2","1999",""
"1710","White-fronted Goose","Saskatchewan","3","1999","0.1"
"1710","White-fronted Goose","Alberta","1","2000","0.45"
"1710","White-fronted Goose","Alberta","2","2000","0.6"
"1710","White-fronted Goose","British Columbia","1","2000",""
"1710","White-fronted Goose","British Columbia","2","2000",""
"1710","White-fronted Goose","Saskatchewan","1","2000","0.67"
"1710","White-fronted Goose","Saskatchewan","2","2000",""
"1710","White-fronted Goose","Saskatchewan","3","2000","0.57"
"1710","White-fronted Goose","Alberta","1","2001","0.33"
"1710","White-fronted Goose","Alberta","2","2001","0.47"
"1710","White-fronted Goose","British Columbia","1","2001",""
"1710","White-fronted Goose","British Columbia","2","2001",""
"1710","White-fronted Goose","Saskatchewan","1","2001","0.61"
"1710","White-fronted Goose","Saskatchewan","2","2001",""
"1710","White-fronted Goose","Saskatchewan","3","2001","0.35"
"1710","White-fronted Goose","Alberta","1","2002","0.59"
"1710","White-fronted Goose","Alberta","2","2002","0.31"
"1710","White-fronted Goose","Manitoba","1","2002",""
"1710","White-fronted Goose","Saskatchewan","1","2002","0.37"
"1710","White-fronted Goose","Saskatchewan","2","2002",""
"1710","White-fronted Goose","Saskatchewan","3","2002","0.35"
"1710","White-fronted Goose","Yukon Territory","1","2002",""
"1710","White-fronted Goose","Alberta","1","2003","0.67"
"1710","White-fronted Goose","Alberta","2","2003","0.71"
"1710","White-fronted Goose","British Columbia","1","2003",""
"1710","White-fronted Goose","British Columbia","2","2003",""
"1710","White-fronted Goose","Ontario","3","2003",""
"1710","White-fronted Goose","Saskatchewan","1","2003","1.5"
"1710","White-fronted Goose","Saskatchewan","2","2003",""
"1710","White-fronted Goose","Saskatchewan","3","2003",""
"1710","White-fronted Goose","Alberta","1","2004",""
"1710","White-fronted Goose","Alberta","2","2004","0.67"
"1710","White-fronted Goose","Manitoba","2","2004",""
"1710","White-fronted Goose","Saskatchewan","1","2004","0.75"
"1710","White-fronted Goose","Saskatchewan","2","2004",""
"1710","White-fronted Goose","Saskatchewan","3","2004","0.61"
"1710","White-fronted Goose","Alberta","1","2005","0.71"
"1710","White-fronted Goose","Alberta","2","2005","0.87"
"1710","White-fronted Goose","British Columbia","1","2005",""
"1710","White-fronted Goose","Manitoba","1","2005",""
"1710","White-fronted Goose","Saskatchewan","1","2005","0.53"
"1710","White-fronted Goose","Saskatchewan","2","2005",""
"1710","White-fronted Goose","Saskatchewan","3","2005","1.09"
"1710","White-fronted Goose","Alberta","1","2006","1.11"
"1710","White-fronted Goose","Alberta","2","2006","0.95"
"1710","White-fronted Goose","British Columbia","1","2006",""
"1710","White-fronted Goose","British Columbia","2","2006",""
"1710","White-fronted Goose","Quebec","1","2006",""
"1710","White-fronted Goose","Saskatchewan","1","2006","0.63"
"1710","White-fronted Goose","Saskatchewan","2","2006",""
"1710","White-fronted Goose","Saskatchewan","3","2006",""
"1710","White-fronted Goose","Alberta","1","2007","0.44"
"1710","White-fronted Goose","Alberta","2","2007","0.48"
"1710","White-fronted Goose","British Columbia","1","2007",""
"1710","White-fronted Goose","British Columbia","2","2007",""
"1710","White-fronted Goose","Manitoba","1","2007",""
"1710","White-fronted Goose","Manitoba","2","2007",""
"1710","White-fronted Goose","Saskatchewan","1","2007","0.36"
"1710","White-fronted Goose","Saskatchewan","2","2007",""
"1710","White-fronted Goose","Saskatchewan","3","2007",""
"1710","White-fronted Goose","Alberta","1","2008","0.62"
"1710","White-fronted Goose","Alberta","2","2008","1.02"
"1710","White-fronted Goose","British Columbia","1","2008",""
"1710","White-fronted Goose","British Columbia","2","2008",""
"1710","White-fronted Goose","Manitoba","2","2008",""
"1710","White-fronted Goose","Saskatchewan","1","2008","0.32"
"1710","White-fronted Goose","Saskatchewan","2","2008",""
"1710","White-fronted Goose","Alberta","1","2009","0.24"
"1710","White-fronted Goose","Alberta","2","2009","0.41"
"1710","White-fronted Goose","British Columbia","1","2009",""
"1710","White-fronted Goose","British Columbia","2","2009",""
"1710","White-fronted Goose","Saskatchewan","1","2009","0.43"
"1710","White-fronted Goose","Saskatchewan","2","2009",""
"1710","White-fronted Goose","Saskatchewan","3","2009",""
"1710","White-fronted Goose","Alberta","1","2010","0.54"
"1710","White-fronted Goose","Alberta","2","2010","0.61"
"1710","White-fronted Goose","British Columbia","1","2010",""
"1710","White-fronted Goose","British Columbia","2","2010",""
"1710","White-fronted Goose","Manitoba","2","2010",""
"1710","White-fronted Goose","Quebec","1","2010",""
"1710","White-fronted Goose","Saskatchewan","1","2010","0.34"
"1710","White-fronted Goose","Saskatchewan","2","2010",""
"1710","White-fronted Goose","Saskatchewan","3","2010",""
"1710","White-fronted Goose","Alberta","1","2011","0.29"
"1710","White-fronted Goose","Alberta","2","2011","0.74"
"1710","White-fronted Goose","Manitoba","1","2011",""
"1710","White-fronted Goose","Manitoba","2","2011",""
"1710","White-fronted Goose","Saskatchewan","1","2011","0.62"
"1710","White-fronted Goose","Saskatchewan","2","2011",""
"1710","White-fronted Goose","Saskatchewan","3","2011",""
"1710","White-fronted Goose","Alberta","1","2012","0.42"
"1710","White-fronted Goose","Alberta","2","2012","0.53"
"1710","White-fronted Goose","British Columbia","1","2012",""
"1710","White-fronted Goose","Manitoba","1","2012",""
"1710","White-fronted Goose","Saskatchewan","1","2012","0.26"
"1710","White-fronted Goose","Saskatchewan","2","2012",""
"1710","White-fronted Goose","Saskatchewan","3","2012","0.41"
"1710","White-fronted Goose","Alberta","1","2013","0.19"
"1710","White-fronted Goose","Alberta","2","2013","0.27"
"1710","White-fronted Goose","British Columbia","1","2013",""
"1710","White-fronted Goose","British Columbia","2","2013",""
"1710","White-fronted Goose","Saskatchewan","1","2013","0.18"
"1710","White-fronted Goose","Saskatchewan","2","2013",""
"1710","White-fronted Goose","Saskatchewan","3","2013",""
"1710","White-fronted Goose","Alberta","1","2014","0.59"
"1710","White-fronted Goose","Alberta","2","2014","0.48"
"1710","White-fronted Goose","British Columbia","2","2014",""
"1710","White-fronted Goose","Saskatchewan","1","2014","0.51"
"1710","White-fronted Goose","Saskatchewan","2","2014",""
"1710","White-fronted Goose","Saskatchewan","3","2014",""
"1710","White-fronted Goose","Alberta","1","2015","0.45"
"1710","White-fronted Goose","Alberta","2","2015","2.81"
"1710","White-fronted Goose","British Columbia","1","2015",""
"1710","White-fronted Goose","Nova Scotia","2","2015",""
"1710","White-fronted Goose","Saskatchewan","1","2015","0.48"
"1710","White-fronted Goose","Saskatchewan","2","2015",""
"1710","White-fronted Goose","Saskatchewan","3","2015",""
"1710","White-fronted Goose","Alberta","1","2016","3.17"
"1710","White-fronted Goose","Alberta","2","2016","0.75"
"1710","White-fronted Goose","British Columbia","2","2016",""
"1710","White-fronted Goose","Ontario","1","2016",""
"1710","White-fronted Goose","Quebec","1","2016",""
"1710","White-fronted Goose","Saskatchewan","1","2016","0.19"
"1710","White-fronted Goose","Saskatchewan","2","2016",""
"1710","White-fronted Goose","Saskatchewan","3","2016",""
"1710","White-fronted Goose","Alberta","1","2017","0.36"
"1710","White-fronted Goose","Alberta","2","2017","0.6"
"1710","White-fronted Goose","British Columbia","1","2017",""
"1710","White-fronted Goose","British Columbia","2","2017",""
"1710","White-fronted Goose","Saskatchewan","1","2017","0.65"
"1710","White-fronted Goose","Saskatchewan","2","2017",""
"1710","White-fronted Goose","Saskatchewan","3","2017",""
"1710","White-fronted Goose","Alberta","1","2018","0.3"
"1710","White-fronted Goose","Alberta","2","2018","0.89"
"1710","White-fronted Goose","British Columbia","1","2018",""
"1710","White-fronted Goose","Manitoba","1","2018",""
"1710","White-fronted Goose","Saskatchewan","1","2018","0.08"
"1710","White-fronted Goose","Saskatchewan","2","2018",""
"1710","White-fronted Goose","Saskatchewan","3","2018",""
"1720","Canada Goose","Alberta","1","1969","0.54"
"1720","Canada Goose","Alberta","2","1969","0.93"
"1720","Canada Goose","British Columbia","1","1969","0.83"
"1720","Canada Goose","British Columbia","2","1969","0.64"
"1720","Canada Goose","Manitoba","1","1969","1.62"
"1720","Canada Goose","Manitoba","2","1969","7.33"
"1720","Canada Goose","New Brunswick","1","1969",""
"1720","Canada Goose","New Brunswick","2","1969","0.87"
"1720","Canada Goose","Newfoundland and Labrador","1","1969",""
"1720","Canada Goose","Newfoundland and Labrador","2","1969",""
"1720","Canada Goose","Nova Scotia","1","1969","0.61"
"1720","Canada Goose","Nova Scotia","2","1969",""
"1720","Canada Goose","Ontario","1","1969","1.43"
"1720","Canada Goose","Ontario","2","1969","1.74"
"1720","Canada Goose","Ontario","3","1969","3.25"
"1720","Canada Goose","Prince Edward Island","1","1969","1.44"
"1720","Canada Goose","Quebec","1","1969","1.72"
"1720","Canada Goose","Quebec","2","1969","1.2"
"1720","Canada Goose","Saskatchewan","1","1969","0.56"
"1720","Canada Goose","Saskatchewan","2","1969","0.93"
"1720","Canada Goose","Saskatchewan","3","1969","0.67"
"1720","Canada Goose","Alberta","1","1970","0.6"
"1720","Canada Goose","Alberta","2","1970","0.73"
"1720","Canada Goose","British Columbia","1","1970","0.75"
"1720","Canada Goose","British Columbia","2","1970","0.23"
"1720","Canada Goose","Manitoba","1","1970","1.25"
"1720","Canada Goose","Manitoba","2","1970","1.45"
"1720","Canada Goose","New Brunswick","1","1970",""
"1720","Canada Goose","New Brunswick","2","1970",""
"1720","Canada Goose","Newfoundland and Labrador","1","1970",""
"1720","Canada Goose","Newfoundland and Labrador","2","1970",""
"1720","Canada Goose","Nova Scotia","1","1970","1.81"
"1720","Canada Goose","Nova Scotia","2","1970",""
"1720","Canada Goose","Ontario","1","1970","1.21"
"1720","Canada Goose","Ontario","2","1970","3.2"
"1720","Canada Goose","Ontario","3","1970",""
"1720","Canada Goose","Prince Edward Island","1","1970","2.33"
"1720","Canada Goose","Quebec","1","1970","1.32"
"1720","Canada Goose","Quebec","2","1970","3.1"
"1720","Canada Goose","Saskatchewan","1","1970","1.48"
"1720","Canada Goose","Saskatchewan","2","1970",""
"1720","Canada Goose","Saskatchewan","3","1970","0.94"
"1720","Canada Goose","Alberta","1","1971",""
"1720","Canada Goose","British Columbia","1","1971",""
"1720","Canada Goose","British Columbia","2","1971",""
"1720","Canada Goose","Manitoba","1","1971","0.5"
"1720","Canada Goose","New Brunswick","1","1971","1.58"
"1720","Canada Goose","New Brunswick","2","1971","1.83"
"1720","Canada Goose","Newfoundland and Labrador","1","1971",""
"1720","Canada Goose","Newfoundland and Labrador","2","1971",""
"1720","Canada Goose","Nova Scotia","1","1971","0.92"
"1720","Canada Goose","Nova Scotia","2","1971","1.32"
"1720","Canada Goose","Ontario","1","1971","0.81"
"1720","Canada Goose","Ontario","2","1971","1.18"
"1720","Canada Goose","Ontario","3","1971","2.47"
"1720","Canada Goose","Prince Edward Island","1","1971","1.23"
"1720","Canada Goose","Quebec","1","1971","1.32"
"1720","Canada Goose","Quebec","2","1971","1.33"
"1720","Canada Goose","Saskatchewan","1","1971",""
"1720","Canada Goose","Saskatchewan","3","1971",""
"1720","Canada Goose","Alberta","1","1972",""
"1720","Canada Goose","British Columbia","1","1972",""
"1720","Canada Goose","Manitoba","1","1972",""
"1720","Canada Goose","New Brunswick","1","1972",""
"1720","Canada Goose","New Brunswick","2","1972","0.59"
"1720","Canada Goose","Newfoundland and Labrador","1","1972","0.87"
"1720","Canada Goose","Newfoundland and Labrador","2","1972","2.13"
"1720","Canada Goose","Nova Scotia","1","1972","0.54"
"1720","Canada Goose","Nova Scotia","2","1972","0.67"
"1720","Canada Goose","Ontario","1","1972","0.46"
"1720","Canada Goose","Ontario","2","1972","0.59"
"1720","Canada Goose","Ontario","3","1972","0.54"
"1720","Canada Goose","Prince Edward Island","1","1972","1.32"
"1720","Canada Goose","Quebec","1","1972","1.04"
"1720","Canada Goose","Quebec","2","1972","1.23"
"1720","Canada Goose","Saskatchewan","3","1972",""
"1720","Canada Goose","Alberta","2","1973",""
"1720","Canada Goose","British Columbia","1","1973",""
"1720","Canada Goose","British Columbia","2","1973",""
"1720","Canada Goose","Manitoba","1","1973",""
"1720","Canada Goose","Manitoba","2","1973",""
"1720","Canada Goose","New Brunswick","1","1973",""
"1720","Canada Goose","New Brunswick","2","1973","10"
"1720","Canada Goose","Newfoundland and Labrador","1","1973",""
"1720","Canada Goose","Newfoundland and Labrador","2","1973",""
"1720","Canada Goose","Nova Scotia","1","1973","1.47"
"1720","Canada Goose","Nova Scotia","2","1973","1.35"
"1720","Canada Goose","Ontario","1","1973","0.95"
"1720","Canada Goose","Ontario","2","1973","1.27"
"1720","Canada Goose","Ontario","3","1973","1.86"
"1720","Canada Goose","Prince Edward Island","1","1973","1.22"
"1720","Canada Goose","Quebec","1","1973","1.85"
"1720","Canada Goose","Quebec","2","1973","1.58"
"1720","Canada Goose","Saskatchewan","1","1973",""
"1720","Canada Goose","Saskatchewan","2","1973",""
"1720","Canada Goose","Saskatchewan","3","1973",""
"1720","Canada Goose","Alberta","1","1974",""
"1720","Canada Goose","Alberta","2","1974",""
"1720","Canada Goose","Manitoba","2","1974",""
"1720","Canada Goose","New Brunswick","1","1974","0.75"
"1720","Canada Goose","New Brunswick","2","1974","1.56"
"1720","Canada Goose","Newfoundland and Labrador","1","1974",""
"1720","Canada Goose","Newfoundland and Labrador","2","1974","0.81"
"1720","Canada Goose","Nova Scotia","1","1974","1"
"1720","Canada Goose","Nova Scotia","2","1974","0.83"
"1720","Canada Goose","Ontario","1","1974","1.42"
"1720","Canada Goose","Ontario","2","1974","1.95"
"1720","Canada Goose","Ontario","3","1974","1.2"
"1720","Canada Goose","Prince Edward Island","1","1974","1.57"
"1720","Canada Goose","Quebec","1","1974","1.85"
"1720","Canada Goose","Quebec","2","1974","1.21"
"1720","Canada Goose","Alberta","1","1975",""
"1720","Canada Goose","Alberta","2","1975",""
"1720","Canada Goose","Manitoba","1","1975",""
"1720","Canada Goose","New Brunswick","1","1975",""
"1720","Canada Goose","New Brunswick","2","1975",""
"1720","Canada Goose","Newfoundland and Labrador","1","1975",""
"1720","Canada Goose","Newfoundland and Labrador","2","1975",""
"1720","Canada Goose","Nova Scotia","1","1975","0.74"
"1720","Canada Goose","Nova Scotia","2","1975","1"
"1720","Canada Goose","Ontario","1","1975","1.83"
"1720","Canada Goose","Ontario","2","1975","2.1"
"1720","Canada Goose","Ontario","3","1975",""
"1720","Canada Goose","Prince Edward Island","1","1975","0.96"
"1720","Canada Goose","Quebec","1","1975",""
"1720","Canada Goose","Quebec","2","1975",""
