"Species code","Species name","Province","Zone","Year","Estimate","± 1 standard error"
"1690","Lesser Snow Goose: white phase","Saskatchewan","2","2008","15930","4585"
"1690","Lesser Snow Goose: white phase","Saskatchewan","3","2008","32502","6754"
"1690","Lesser Snow Goose: white phase","Alberta","1","2009","2374","825"
"1690","Lesser Snow Goose: white phase","Alberta","2","2009","8388","2503"
"1690","Lesser Snow Goose: white phase","British Columbia","1","2009","35","34"
"1690","Lesser Snow Goose: white phase","British Columbia","2","2009","1281","698"
"1690","Lesser Snow Goose: white phase","Manitoba","1","2009","2626","1057"
"1690","Lesser Snow Goose: white phase","Manitoba","2","2009","610","636"
"1690","Lesser Snow Goose: white phase","Ontario","2","2009","207","121"
"1690","Lesser Snow Goose: white phase","Quebec","2","2009","90","97"
"1690","Lesser Snow Goose: white phase","Saskatchewan","1","2009","14236","3120"
"1690","Lesser Snow Goose: white phase","Saskatchewan","2","2009","7420","2826"
"1690","Lesser Snow Goose: white phase","Saskatchewan","3","2009","24905","5318"
"1690","Lesser Snow Goose: white phase","Alberta","1","2010","4571","1565"
"1690","Lesser Snow Goose: white phase","Alberta","2","2010","10010","3415"
"1690","Lesser Snow Goose: white phase","British Columbia","2","2010","983","500"
"1690","Lesser Snow Goose: white phase","Manitoba","1","2010","2342","750"
"1690","Lesser Snow Goose: white phase","Manitoba","2","2010","304","0"
"1690","Lesser Snow Goose: white phase","Ontario","2","2010","285","341"
"1690","Lesser Snow Goose: white phase","Ontario","3","2010","47","42"
"1690","Lesser Snow Goose: white phase","Quebec","1","2010","365","374"
"1690","Lesser Snow Goose: white phase","Quebec","2","2010","354","357"
"1690","Lesser Snow Goose: white phase","Saskatchewan","1","2010","25520","4724"
"1690","Lesser Snow Goose: white phase","Saskatchewan","2","2010","5428","2143"
"1690","Lesser Snow Goose: white phase","Saskatchewan","3","2010","29252","11621"
"1690","Lesser Snow Goose: white phase","Alberta","1","2011","2907","1080"
"1690","Lesser Snow Goose: white phase","Alberta","2","2011","11570","3909"
"1690","Lesser Snow Goose: white phase","Manitoba","1","2011","1352","382"
"1690","Lesser Snow Goose: white phase","Manitoba","2","2011","1654","1034"
"1690","Lesser Snow Goose: white phase","Ontario","2","2011","198","216"
"1690","Lesser Snow Goose: white phase","Saskatchewan","1","2011","16605","4455"
"1690","Lesser Snow Goose: white phase","Saskatchewan","2","2011","1733","913"
"1690","Lesser Snow Goose: white phase","Saskatchewan","3","2011","26649","5751"
"1690","Lesser Snow Goose: white phase","Alberta","1","2012","2403","862"
"1690","Lesser Snow Goose: white phase","Alberta","2","2012","3819","1260"
"1690","Lesser Snow Goose: white phase","British Columbia","2","2012","2084","637"
"1690","Lesser Snow Goose: white phase","Manitoba","1","2012","2075","691"
"1690","Lesser Snow Goose: white phase","Manitoba","2","2012","1386","862"
"1690","Lesser Snow Goose: white phase","Ontario","2","2012","903","333"
"1690","Lesser Snow Goose: white phase","Ontario","3","2012","158","105"
"1690","Lesser Snow Goose: white phase","Saskatchewan","1","2012","18150","7852"
"1690","Lesser Snow Goose: white phase","Saskatchewan","2","2012","4360","1347"
"1690","Lesser Snow Goose: white phase","Saskatchewan","3","2012","40405","9514"
"1690","Lesser Snow Goose: white phase","Alberta","1","2013","4781","1379"
"1690","Lesser Snow Goose: white phase","Alberta","2","2013","19424","5940"
"1690","Lesser Snow Goose: white phase","British Columbia","2","2013","1208","482"
"1690","Lesser Snow Goose: white phase","Manitoba","1","2013","1438","718"
"1690","Lesser Snow Goose: white phase","Manitoba","2","2013","1090","1050"
"1690","Lesser Snow Goose: white phase","Ontario","2","2013","462","490"
"1690","Lesser Snow Goose: white phase","Quebec","2","2013","71","65"
"1690","Lesser Snow Goose: white phase","Saskatchewan","1","2013","35913","13480"
"1690","Lesser Snow Goose: white phase","Saskatchewan","2","2013","8168","3441"
"1690","Lesser Snow Goose: white phase","Saskatchewan","3","2013","21371","4328"
"1690","Lesser Snow Goose: white phase","Alberta","1","2014","5797","1556"
"1690","Lesser Snow Goose: white phase","Alberta","2","2014","32723","10562"
"1690","Lesser Snow Goose: white phase","British Columbia","1","2014","268","271"
"1690","Lesser Snow Goose: white phase","British Columbia","2","2014","239","175"
"1690","Lesser Snow Goose: white phase","Manitoba","1","2014","2292","1010"
"1690","Lesser Snow Goose: white phase","Manitoba","2","2014","4432","2737"
"1690","Lesser Snow Goose: white phase","Quebec","1","2014","108","109"
"1690","Lesser Snow Goose: white phase","Quebec","2","2014","59","60"
"1690","Lesser Snow Goose: white phase","Saskatchewan","1","2014","26253","5749"
"1690","Lesser Snow Goose: white phase","Saskatchewan","2","2014","16256","4270"
"1690","Lesser Snow Goose: white phase","Saskatchewan","3","2014","22803","12586"
"1690","Lesser Snow Goose: white phase","Alberta","1","2015","10791","4232"
"1690","Lesser Snow Goose: white phase","Alberta","2","2015","6230","2627"
"1690","Lesser Snow Goose: white phase","British Columbia","2","2015","613","413"
"1690","Lesser Snow Goose: white phase","Manitoba","1","2015","488","382"
"1690","Lesser Snow Goose: white phase","Ontario","1","2015","155","241"
"1690","Lesser Snow Goose: white phase","Ontario","3","2015","68","64"
"1690","Lesser Snow Goose: white phase","Quebec","2","2015","78","76"
"1690","Lesser Snow Goose: white phase","Saskatchewan","1","2015","16139","3626"
"1690","Lesser Snow Goose: white phase","Saskatchewan","2","2015","10477","3122"
"1690","Lesser Snow Goose: white phase","Saskatchewan","3","2015","23625","8217"
"1690","Lesser Snow Goose: white phase","Alberta","1","2016","1894","671"
"1690","Lesser Snow Goose: white phase","Alberta","2","2016","5910","1568"
"1690","Lesser Snow Goose: white phase","British Columbia","2","2016","1399","957"
"1690","Lesser Snow Goose: white phase","Manitoba","1","2016","366","165"
"1690","Lesser Snow Goose: white phase","Manitoba","2","2016","3878","3663"
"1690","Lesser Snow Goose: white phase","Quebec","1","2016","103","103"
"1690","Lesser Snow Goose: white phase","Quebec","2","2016","298","292"
"1690","Lesser Snow Goose: white phase","Saskatchewan","1","2016","12947","3100"
"1690","Lesser Snow Goose: white phase","Saskatchewan","2","2016","6732","4066"
"1690","Lesser Snow Goose: white phase","Saskatchewan","3","2016","12687","4526"
"1690","Lesser Snow Goose: white phase","Alberta","1","2017","5313","2261"
"1690","Lesser Snow Goose: white phase","Alberta","2","2017","14674","5343"
"1690","Lesser Snow Goose: white phase","British Columbia","1","2017","177","111"
"1690","Lesser Snow Goose: white phase","British Columbia","2","2017","802","423"
"1690","Lesser Snow Goose: white phase","Manitoba","1","2017","1632","855"
"1690","Lesser Snow Goose: white phase","Manitoba","2","2017","1163","438"
"1690","Lesser Snow Goose: white phase","Saskatchewan","1","2017","24513","5388"
"1690","Lesser Snow Goose: white phase","Saskatchewan","2","2017","11434","4699"
"1690","Lesser Snow Goose: white phase","Saskatchewan","3","2017","1690","1191"
"1690","Lesser Snow Goose: white phase","Alberta","1","2018","11155","4076"
"1690","Lesser Snow Goose: white phase","Alberta","2","2018","13363","4077"
"1690","Lesser Snow Goose: white phase","British Columbia","2","2018","1634","657"
"1690","Lesser Snow Goose: white phase","Manitoba","1","2018","877","744"
"1690","Lesser Snow Goose: white phase","Manitoba","2","2018","6526","3546"
"1690","Lesser Snow Goose: white phase","Ontario","2","2018","191","198"
"1690","Lesser Snow Goose: white phase","Ontario","3","2018","838","575"
"1690","Lesser Snow Goose: white phase","Saskatchewan","1","2018","23953","5883"
"1690","Lesser Snow Goose: white phase","Saskatchewan","2","2018","5824","3525"
"1690","Lesser Snow Goose: white phase","Saskatchewan","3","2018","7914","3460"
"1691","Lesser Snow Goose: blue phase","Ontario","3","1969","84","31"
"1691","Lesser Snow Goose: blue phase","Quebec","2","1969","2094","897"
"1691","Lesser Snow Goose: blue phase","Manitoba","1","1975","15952","893"
"1691","Lesser Snow Goose: blue phase","Manitoba","2","1975","750","195"
"1691","Lesser Snow Goose: blue phase","Ontario","2","1975","201","88"
"1691","Lesser Snow Goose: blue phase","Ontario","3","1975","12351","2361"
"1691","Lesser Snow Goose: blue phase","Quebec","2","1975","4713","1052"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1","1975","531","44"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","3","1975","227","40"
"1691","Lesser Snow Goose: blue phase","Manitoba","1","1976","11046","711"
"1691","Lesser Snow Goose: blue phase","Manitoba","2","1976","801","91"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1","1976","355","32"
"1691","Lesser Snow Goose: blue phase","Manitoba","1","1977","9898","690"
"1691","Lesser Snow Goose: blue phase","Manitoba","2","1977","1906","212"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1","1977","219","38"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","3","1977","1630","231"
"1691","Lesser Snow Goose: blue phase","Manitoba","1","1978","14304","0"
"1691","Lesser Snow Goose: blue phase","Manitoba","2","1978","2804","0"
"1691","Lesser Snow Goose: blue phase","New Brunswick","2","1978","76","0"
"1691","Lesser Snow Goose: blue phase","Ontario","2","1978","122","0"
"1691","Lesser Snow Goose: blue phase","Ontario","3","1978","4868","0"
"1691","Lesser Snow Goose: blue phase","Quebec","1","1978","519","0"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1","1978","807","0"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","3","1978","3369","0"
"1691","Lesser Snow Goose: blue phase","Manitoba","1","1979","29198","1371"
"1691","Lesser Snow Goose: blue phase","Manitoba","2","1979","2456","224"
"1691","Lesser Snow Goose: blue phase","Ontario","1","1979","85","15"
"1691","Lesser Snow Goose: blue phase","Ontario","3","1979","3366","394"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1","1979","698","84"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","3","1979","1120","77"
"1691","Lesser Snow Goose: blue phase","Manitoba","1","1980","13750","785"
"1691","Lesser Snow Goose: blue phase","Manitoba","2","1980","517","97"
"1691","Lesser Snow Goose: blue phase","Ontario","3","1980","429","77"
"1691","Lesser Snow Goose: blue phase","Quebec","2","1980","114","23"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1","1980","1428","125"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","3","1980","161","26"
"1691","Lesser Snow Goose: blue phase","Manitoba","1","1981","31363","1786"
"1691","Lesser Snow Goose: blue phase","Manitoba","2","1981","3292","372"
"1691","Lesser Snow Goose: blue phase","Ontario","1","1981","400","62"
"1691","Lesser Snow Goose: blue phase","Ontario","2","1981","20","17"
"1691","Lesser Snow Goose: blue phase","Ontario","3","1981","3631","574"
"1691","Lesser Snow Goose: blue phase","Quebec","1","1981","453","52"
"1691","Lesser Snow Goose: blue phase","Quebec","2","1981","140","31"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1","1981","391","38"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","2","1981","88","30"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","3","1981","1654","148"
"1691","Lesser Snow Goose: blue phase","Manitoba","1","1982","30965","1881"
"1691","Lesser Snow Goose: blue phase","Manitoba","2","1982","7565","680"
"1691","Lesser Snow Goose: blue phase","Ontario","3","1982","2819","371"
"1691","Lesser Snow Goose: blue phase","Quebec","1","1982","699","55"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1","1982","911","88"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","2","1982","118","18"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","3","1982","2878","214"
"1691","Lesser Snow Goose: blue phase","Manitoba","1","1983","29356","1735"
"1691","Lesser Snow Goose: blue phase","Manitoba","2","1983","3470","345"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1","1983","1286","108"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","3","1983","3605","339"
"1691","Lesser Snow Goose: blue phase","Alberta","1","1984","67","0"
"1691","Lesser Snow Goose: blue phase","Manitoba","1","1984","30799","3733"
"1691","Lesser Snow Goose: blue phase","Manitoba","2","1984","4278","810"
"1691","Lesser Snow Goose: blue phase","Ontario","2","1984","326","1499"
"1691","Lesser Snow Goose: blue phase","Ontario","3","1984","691","371"
"1691","Lesser Snow Goose: blue phase","Quebec","1","1984","450","247"
"1691","Lesser Snow Goose: blue phase","Quebec","2","1984","326","353"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1","1984","1372","778"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","2","1984","869","0"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","3","1984","5283","941"
"1691","Lesser Snow Goose: blue phase","Alberta","2","1985","726","185"
"1691","Lesser Snow Goose: blue phase","British Columbia","2","1985","189","0"
"1691","Lesser Snow Goose: blue phase","Manitoba","1","1985","34123","14823"
"1691","Lesser Snow Goose: blue phase","Manitoba","2","1985","9115","3380"
"1691","Lesser Snow Goose: blue phase","Ontario","3","1985","721","555"
"1691","Lesser Snow Goose: blue phase","Quebec","2","1985","77","0"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1","1985","1549","1228"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","2","1985","194","220"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","3","1985","6883","2187"
"1691","Lesser Snow Goose: blue phase","Alberta","1","1986","565","286"
"1691","Lesser Snow Goose: blue phase","Alberta","2","1986","608","347"
"1691","Lesser Snow Goose: blue phase","Manitoba","1","1986","22713","2682"
"1691","Lesser Snow Goose: blue phase","Manitoba","2","1986","2389","1493"
"1691","Lesser Snow Goose: blue phase","Ontario","1","1986","167","0"
"1691","Lesser Snow Goose: blue phase","Ontario","3","1986","1002","1169"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1","1986","2348","1617"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","2","1986","282","522"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","3","1986","6969","1949"
"1691","Lesser Snow Goose: blue phase","Alberta","2","1987","318","256"
"1691","Lesser Snow Goose: blue phase","Manitoba","1","1987","37082","3857"
"1691","Lesser Snow Goose: blue phase","Manitoba","2","1987","2903","561"
"1691","Lesser Snow Goose: blue phase","Ontario","2","1987","357","117"
"1691","Lesser Snow Goose: blue phase","Quebec","1","1987","355","335"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1","1987","1659","722"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","3","1987","2525","752"
"1691","Lesser Snow Goose: blue phase","Alberta","1","1988","95","156"
"1691","Lesser Snow Goose: blue phase","Alberta","2","1988","151","0"
"1691","Lesser Snow Goose: blue phase","Manitoba","1","1988","30520","6533"
"1691","Lesser Snow Goose: blue phase","Manitoba","2","1988","2475","701"
"1691","Lesser Snow Goose: blue phase","Ontario","1","1988","98","108"
"1691","Lesser Snow Goose: blue phase","Ontario","2","1988","155","250"
"1691","Lesser Snow Goose: blue phase","Ontario","3","1988","723","794"
"1691","Lesser Snow Goose: blue phase","Quebec","1","1988","155","86"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1","1988","1242","1259"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","3","1988","2232","485"
